2.256878064941492124e+00,-6.405250842965470870e-01,-1.096171002190089672e+00,9.742193178196858483e-01,3.827477325814021558e+00,-1.563244051876329088e+00,5.307940040523733138e-01,-5.768821220971528385e-01,2.249335441380731382e+00,-1.100211680324212571e+00,-3.787195818237067968e+00,-1.705956702705143879e+00,3.019283625993933115e-02,-1.320576692358582438e+00,-6.039072093655626361e-01,1.581659176592544958e+00,1.008618741201274371e+00,-1.853120831197824447e+00,1.602318321964987247e+00,-3.575989603205095846e-01,-2.349020174283534601e+00,1.289576922712330376e+00,-4.101716205183699171e-01,3.975554670744797736e+00,-4.951075802628112088e-01,3.121342178871519213e+00,-5.602526583302859242e-01,4.355973228255106966e-02,7.627695481311072001e-01,-1.686251483336203449e+00,-1.551927513865415387e+00,-1.890728466460798174e+00,-1.028651404319056883e+00,-1.433340425582504130e-01,-7.272107719325562325e-01,-1.100741509386611527e+00,3.855065445117710210e-01,1.344608809248994064e+00,8.557488073169027265e-01,-4.791680007996443003e+00,-1.735251615313220475e+00,-1.989473485244217743e+00,-3.898996570730989042e+00,-5.052808372594286723e+00,5.289060304716995953e-01,2.802278013335091966e+00,-4.545137669256924973e+00,-1.862703763696918369e+00,-9.177561595999952360e-01,3.413548243792553727e+00,-1.647678166186024473e+00,-6.587409453150031569e-01,-8.050968424632239939e-01,1.528640057207251157e+00,-1.701529606631654534e+00,8.370706050942472443e-01,-1.463867878060855166e+00,1.544462168853883766e+00,-3.061788191635030354e-01,-5.125425838459328753e-01,2.262394911272470055e-01,-1.169257731376556864e+00,-7.789475288962778299e-01,3.906940189733542734e+00,9.958892449598083507e-01,1.219341476325234812e-02,-5.596750449017261486e-01,6.242556740304938678e-01,-5.163619593176653755e-01,-3.317631931551348057e-01,-2.427893692252167668e-01,2.192744285709520569e-01,-2.764630389414250988e-01,-7.171829209309497077e-01,-4.976581663497530589e-02,1.097057843729908055e-01,5.820912503071846711e-01,-4.816164971047146026e-01,8.408202293546027661e-01,-1.442832511082812630e+00,-1.217127702648319876e-01,-3.710192068553540001e-01,3.407758432476559185e-01
1.737090205538189602e+00,3.477802388456321253e-02,3.027984121600821310e-01,-6.528875462195973256e-01,5.472372543172134840e-01,2.315264610284310243e-01,-1.516788379585237712e-01,-5.241845837786873741e-01,1.770523334002455096e+00,5.786459380031945265e-01,6.678110517014477221e-01,-2.985564983470676559e-01,-3.606111796746392512e-02,1.351412011091959187e+00,9.804490747890823865e-01,-9.304293051818555982e-02,1.041065456642874754e+00,-3.107096142941280156e-02,8.484300504088294614e-01,2.588386128600740577e+00,9.152880757499376463e-02,-4.029422463819064548e-01,5.202945850947722217e-01,-1.593868000073776159e+00,2.598737605462060785e+00,1.798832793460527268e+00,-1.754227583127747847e+00,-1.491109046290989282e+00,2.418404208119847798e+00,5.767303387328014397e-01,1.345972171089147018e-01,2.685402218695289167e-01,-1.227732366544079357e+00,5.597568019403447170e-01,1.842356185150965775e+00,1.206924380656752976e-01,-4.004558945867022768e-01,-1.142741167600259899e+00,1.677617262289143429e+00,-4.348437584750776685e-01,-7.560756250948251767e-01,-9.893075196997119791e-01,9.863811346727158202e-01,-1.106556789461071055e+00,-2.065382621190890777e+00,-2.815548166736492774e+00,1.664397305745332956e+00,6.462215391721118918e-01,1.709860249789341591e+00,2.513425874630889290e+00,1.062085367401938707e-01,-2.994925893057719390e-01,-1.779168072010034685e+00,-9.772086063709924109e-02,6.243129064319946631e-01,-1.098792235067657330e+00,6.456142377212800154e-01,-1.343963765361870344e+00,-4.986459136881095378e-03,-4.228136519750029243e-01,-2.259344822397272579e-01,-2.982617199536747865e-01,-8.318522786834339211e-01,-9.523319985330831461e-01,-6.731532180819729261e-01,-4.743833482756096842e-01,1.021614936821584330e+00,-1.308302783525041590e+00,-1.249445167296195258e+00,-7.800872605858586439e-01,-4.261849376287615496e-03,6.774973808134544528e-01,1.364057728946822756e+00,-4.774644872916179450e-01,3.867713569009810226e-01,6.936841251129545194e-01,-7.243405182928213011e-03,-1.010907838213838256e-01,-1.221294718169360638e-01,-1.238000145721083856e+00,-7.498435748809944013e-01,-1.751876577642075827e-01,5.063480714235149005e-01
1.260065284466076740e-01,4.040111518840038274e-01,-2.289410372197741683e+00,-3.327811435429267051e-01,-1.867807903180922491e+00,7.684630515947061813e-01,-6.975828499259931204e-02,6.617620425761867597e-01,-2.851984471773879037e-01,-1.630235716352501640e-01,2.229890357261573863e-01,3.805358076527657896e-01,-2.095867106899718113e+00,6.215303008432188081e-01,-3.328690771268763005e-01,5.913379096219656406e-01,-6.040087625936614302e-01,5.633881871628380056e-01,3.725681536794188009e+00,-3.599721296085244826e-01,-3.245399260277886389e-01,-2.796730796239672023e-01,-4.816389906848173030e-02,-2.269744781771526387e+00,1.688432874209625512e+00,1.999118162984795832e+00,2.732309209194572763e-01,-2.671032966583562374e+00,-1.188060183889137145e+00,-1.252396876329640696e+00,1.920945728504688699e+00,1.071224543386398720e+00,-4.407021807729222806e-01,1.484763315770347258e+00,-1.338826237065749547e+00,1.214747240946018492e+00,9.592911108885063820e-01,-2.093237880975380882e+00,1.659973644175336105e+00,3.466741858565883933e-02,-1.592379287716341629e+00,-1.619248529085044241e+00,2.290060001948403645e+00,3.753180240014945129e-02,-4.636227611352734534e-01,2.613528826217537127e-01,-1.550715768413238660e+00,2.973370007740608667e+00,-5.524187569248922847e-01,-1.529351290392801932e+00,9.935071263689085330e-02,1.056308742980719861e+00,2.056728906265798962e+00,-1.334469907224644092e-01,-1.811906474241975207e-01,1.128863563069765652e+00,9.632993336176638444e-01,-1.356176782026156102e+00,1.130638988731626826e+00,3.255281549270693797e-01,3.910919832160204557e+00,-8.653867037908008486e-01,6.104365014793675659e-01,1.242967035707514822e-01,-7.034573757119230164e-01,1.016613862169886695e-01,1.423831275981164435e-01,3.289354742527151321e-01,2.220342531271089076e-02,2.047823354013504626e-01,1.265018764206942703e-01,-1.998439259056637440e-01,3.441342648402617166e-01,1.426305114925500994e-01,9.985685623304359215e-02,3.218602542490726637e-01,8.775373801106026161e-02,1.173905245804269387e-01,-2.050401277354763963e+00,1.557444685615023694e-01,1.112947061308848240e-01,1.490847905475412016e-01,-1.041685856317700498e+00
-4.103925588168077197e-03,7.635998195294494417e-01,-1.932673416602707306e+00,1.570799762692203894e+00,-3.394721198375801663e+00,1.345925794968237943e+00,-9.566578927334163929e-01,7.302583414533948825e-02,-1.237703901581457933e+00,1.389590542167528531e+00,-7.214764199667825784e-01,2.347806734324101807e+00,7.684115744837980433e-01,-5.127328008842054752e-01,-2.650949251992790856e+00,-5.884187475862626693e-01,-2.527675072871747641e+00,1.318023947101653048e+00,-2.026612319463980683e+00,-1.659709061101380501e+00,1.900352871168368374e+00,-1.647593725221980554e+00,2.784669478513069230e+00,-1.674335506742353319e+00,1.536728885770941799e+00,1.046649344871048770e+00,1.925669295279110793e+00,2.304318348710575393e+00,2.207596395175513149e-01,2.446228718489376064e+00,-1.514952282802017013e-02,5.304680710925836484e-01,2.101698020412783752e+00,1.285185960844161812e+00,9.208424927451844821e-01,1.081152861250919361e+00,-3.745786801521288484e-02,-1.342989469683743886e+00,-2.462746102141430082e+00,-3.427972188164211786e+00,1.024229508007875600e+00,4.736354770553816151e-01,1.285172507754383631e+00,-3.774969623092269355e+00,2.219694759475232093e+00,-6.140554101247328589e-01,9.691114527567853409e-01,1.672567384669209067e+00,-2.193811645443235037e+00,-1.153034283984251784e+00,-2.729201990932873301e+00,4.308047444576384999e-01,1.282903659017839759e+00,3.316096181096788720e-01,5.732795271263139147e-01,1.876395128574294691e-01,-2.976700799146352328e+00,-9.747984716228063062e-01,1.723770680764450836e+00,2.292783524868840850e+00,1.610565709205312945e+00,2.323964450244034641e+00,2.283265562914566171e+00,2.542597612097524884e+00,2.909068560668635617e-01,4.720180562045813155e-01,1.276814045714150803e+00,-6.942859016326743404e-01,-5.765759119835027757e-01,-9.308677931762614488e-01,-8.712044058510982625e-01,5.396513083263692057e-01,1.259559835320025467e+00,-9.322333978425528800e-01,1.132858567029480401e+00,8.775010660881525926e-01,1.397557518792698628e-01,-9.712773825595273358e-01,-1.260838409110296432e+00,-1.070371983229787993e+00,-3.607780470911292614e-02,-5.330372603071225068e-01,-6.760379811927612614e-01
-8.693590547618726960e-01,3.294454512983699956e-01,-6.642622412812198007e-01,-4.882446101947961470e-01,-7.733590305135424892e-01,-8.585155113510939406e-01,1.031136631776254087e-01,-1.194687816474940684e-01,-4.407549219382638772e-01,5.518539898636998231e-01,2.975316394070150583e+00,-5.798710977781412756e-01,-2.391859520389815863e+00,-9.234990844155489542e-01,-3.230752752808393469e-01,2.176252387336699012e+00,7.227347109160386918e-01,3.913285596217872531e-01,3.125164695645826218e-01,5.004387819448643526e-01,1.040143390645314803e+00,-3.929916644689634420e-01,1.637312728966996866e+00,2.146575402699668622e-01,-5.031962621513189626e-01,-1.685881853950974119e+00,-4.856854685174230024e-01,-1.105796192844115566e+00,-5.157510106198263111e-01,5.940238651969498296e-01,-1.241013130131674913e+00,1.102645059073951161e+00,1.545694206026843043e+00,-2.343928132090391081e+00,1.477921276891204450e+00,-3.275350546700021237e+00,2.902142777695982723e+00,-1.603324980606651851e+00,-9.016325277356852796e-02,-2.269956134281209348e+00,-2.288523776545763333e+00,-1.420621758794581080e+00,-6.607631406514629102e-01,-1.883336140134739045e+00,1.230683927408087852e+00,-9.477823888056040313e-02,1.064738859706747309e+00,-3.852689367753513672e+00,8.971100220554152349e-01,-1.300368145275590193e+00,-1.872399775184552917e+00,1.213705795505672647e-01,-9.345500420816479359e-01,5.541932579809738524e-02,8.142050716476519068e-02,5.781817812380405375e-01,-5.438653793271585046e-01,8.690899215295989633e-01,-3.599315799935445814e-01,-6.880344157698677909e-01,-2.439739320146545876e-01,-1.805368248071608006e+00,-1.238693916595623223e+00,-5.786780685231068810e-01,-7.802542304366912873e-01,2.319552675500333172e-01,3.100794077455972242e-01,6.380540811354901143e-01,3.081032682755865948e-01,2.694012589592998386e-01,-9.155964086029828863e-02,9.945428583498533426e-03,-9.127726009210864744e-01,1.906738332938335556e-01,1.174882564608601410e+00,8.008713114895755769e-01,1.293196521754848005e-01,-3.615167020987374302e-01,1.275811553919291297e-01,-4.462841394434982623e-01,4.679641612603536172e-01,3.261729950250507604e-01,-1.596494787999079012e-01
-3.669327112113014433e+00,6.684304200513571104e-01,-3.544520019269423172e-01,-2.572763011114652887e+00,3.162812606165386953e+00,1.118623646683595541e-01,-1.109635943111663275e-01,-6.077229792172692546e-01,-1.130467646708844809e+00,-2.365656663752391697e+00,9.526225923064309820e-01,8.073115045201503248e-01,-9.146117745372682739e-01,6.992731924571798929e-01,-1.281390602612606955e+00,1.477203982882734357e-01,2.532671910834014994e+00,-2.954400122043481236e-01,1.023461023166665651e+00,2.091220435975272018e-01,1.569275363536281720e+00,4.914293000343789575e-01,-3.486441151541800121e+00,-1.797512098873921271e+00,-1.899737833137767451e+00,1.485320752257168309e+00,-2.925915067315692397e+00,1.257013893897397816e+00,-4.365081409540284563e-01,-2.259561921651663585e+00,2.153883642929958764e-01,-3.364962177170223168e-01,-1.261451463338632284e-01,1.369805858917841901e+00,-3.053606767949971879e+00,-7.555192903813239165e-03,-3.039325342541102648e-01,2.819189113071415953e+00,1.584323680115989896e+00,-1.844812209992613861e+00,-1.004944392142328446e+00,-6.435505756131457700e-01,-2.510127163961468622e+00,-1.895257178837157774e-01,1.586051771348429895e+00,-2.850284861202173059e-01,3.454721356160475043e-01,2.490017416010830154e+00,8.562991973286114833e-01,1.344772009992946771e+00,6.830908236519537269e-01,1.375378326677996421e+00,-1.445547903738321427e+00,2.418697844066888258e-01,8.615284320176441746e-01,7.057171099777974632e-01,-1.143177921023275870e-03,-8.796256428542258421e-01,1.026074891951653523e-01,1.554386859864846038e+00,-1.715505547029879896e+00,1.890263090352573006e-01,-1.213015833558074297e+00,-3.086801921756179290e+00,-8.306433430216386693e-01,1.052190553523092209e+00,-1.471454791321373523e-01,-6.004756840059712886e-01,-7.130050975021028359e-01,-6.540918457718094547e-01,-7.591705181637115052e-01,2.053774326889314383e-01,-1.171317259067316208e+00,-1.046292215572677931e+00,-1.770436506165414536e-01,-9.896715842160462850e-01,-1.349039499712639811e-01,-1.598680077983939130e-01,1.160380782850684467e+00,-1.439219474363445384e-01,-7.485516557372073887e-01,-5.974208005923962311e-02,-1.493147547031100919e-01
-1.987062043837607705e-01,1.345175809279819910e-02,-8.831135575819689665e-01,8.556621763727454422e-01,8.456074368991874923e-01,1.701554109044410221e-02,6.623631531908120706e-01,5.311952009527207696e-01,-3.359881530977955055e-01,1.098206455906671486e-01,2.871556217897885954e-02,-5.029890985947381710e-01,-1.532210113503032156e+00,-3.613194035949408023e-01,1.545857843910105833e+00,-5.978655181153305076e-01,5.273785929277018392e-01,2.133618410259564002e-01,7.080296829797460001e-01,8.015320270151720106e-01,-4.426484218900679224e-01,1.039446345412942119e+00,8.145473870001819494e-02,4.077418237926997979e-01,7.103714091754649296e-01,1.648679299186373903e+00,-5.965566423899257842e-01,-1.114522328484268687e+00,-5.902231750322207704e-01,-2.513141167532583431e+00,-6.762439882710464811e-01,4.722615366289241723e-01,1.544726431174273884e+00,1.138097083860310388e+00,-9.986920559913872175e-01,1.130060449106645049e+00,9.055676270098844682e-01,-3.918222035335746645e-01,-1.574826806948289859e-01,1.677016425847753789e+00,-1.348445686839240709e+00,-1.485048296569329851e-01,1.116416331814609614e-01,-1.246903162853440772e-01,1.579115674320418661e+00,-1.651988067539302607e+00,-1.310961567235935599e+00,-1.952222912731497173e+00,4.487489217108477368e-01,4.796363758498535246e-01,1.616108495366414211e+00,-2.235771139789427764e+00,-3.173601239187253675e-01,-1.151911570704339666e-01,1.066784459974696953e+00,1.259176192392548632e+00,2.768775965171318965e-01,-7.900770276427732108e-01,-1.918851152480139044e+00,-8.307346883804073157e-02,-5.303539810507791330e-01,-1.170227551393867582e+00,5.450667050340052278e-01,-2.862333708433578039e+00,4.450972564030082901e-01,1.392462756689971437e+00,3.843423519765834517e-01,-1.695802134842525843e+00,-8.497684947516845888e-01,1.682729515673729304e-01,-1.107769140243776290e-01,-9.448482287193233839e-03,-1.222584619585412591e-01,1.030591732603693966e-01,-1.722741468446880253e+00,5.313895629459473025e-01,-1.893901442073636643e-01,3.116709137842674227e-01,5.736853687131906326e-02,1.980621840690052760e-01,-3.950968955931818960e-01,7.993853747095374107e-01,-1.633709108077619626e-02
2.459019601202068195e-01,7.734366923291328133e-01,1.284037142527812314e+00,2.067915628826805463e+00,-3.561511653094097118e-01,-1.869065660898484305e-01,2.309165721262209647e+00,2.979568168783507609e+00,-7.744499152630582861e-01,1.752978480800089889e+00,1.230087593412585445e+00,7.929334006638248944e-01,-9.328018820237864439e-01,3.062958872285267975e-01,-4.503426354000161225e-01,2.605754228131068384e+00,3.676388428510714568e-01,-3.335548823884298408e-01,-1.509174574113324729e-01,6.673234632551242607e-01,-2.400248230106818703e-01,5.335044343440634856e-02,-9.832886218442925264e-02,-1.303033219129408060e+00,1.115989400386135033e+00,7.618872840014228043e-01,-1.376047912005211371e+00,2.764240303055491843e+00,-5.091062870615603586e+00,1.170071531862339809e+00,-2.270846093012741651e+00,-2.432671267076575106e+00,-3.604712702506433608e+00,1.245975365948856828e+00,-1.747544741454496009e+00,5.954928055702093381e-01,-2.288982347360605019e+00,-1.142655375306991239e+00,4.714905289179953662e-01,-2.439120865237271563e+00,-8.286422932908330541e-01,1.380705604932536579e+00,3.717759488049642957e+00,-2.087578355739578839e-01,1.165009588762226489e+00,-8.344338107732987009e-01,-8.663239059700271749e-01,-2.756071782036447093e+00,-2.271465105839413079e-01,4.001312850566970170e+00,-2.283594733851904035e+00,-1.394743264455139853e+00,1.870941701029838811e+00,-1.369469108394284262e+00,-4.025594478771936102e-01,1.073901971779540832e+00,-9.475150605289490713e-01,-4.508710056004707201e-01,-6.710625391104314552e-01,2.893933559092856100e-01,-2.425876069648988054e+00,2.364149681947677717e+00,-1.563266713571700217e+00,3.093102976332318566e+00,3.226460372558682677e-01,-1.839627524464086672e-01,2.034713286146418998e-01,6.323580413929104083e-01,6.241164982558035090e-01,5.798094693953763368e-02,-8.099761996068709502e-01,-7.780971009183021980e-01,1.169277828291838961e-01,5.934645867963624921e-01,-8.165617203505215471e-01,-7.920494160701112285e-02,7.587863136400977426e-01,-2.254693898842861643e-01,1.321447177574823773e+00,-3.633422275119182476e-01,6.152856730998385731e-02,-1.906195289117587066e-01,-4.903471129896723735e-01
1.029434520303456058e+00,1.195943965624228778e+00,-1.764435132531904538e+00,-2.285446219530789858e+00,2.189742546028567993e+00,-6.354078511336594959e-01,5.915022527461948343e-01,1.777445752566265247e+00,5.515307226824542886e-01,-5.850440139991792687e-01,-2.133176629056054541e+00,8.251753622447977055e-02,-1.940245399576704832e+00,-6.796336280277852637e-01,-1.722922034366690891e+00,-4.354433236238308691e-01,-9.657979828862007787e-01,1.297207172258149077e+00,3.353938040338181548e+00,1.878411198673455962e+00,1.339526960216054219e+00,-2.287378610226955544e-01,-1.141394174017710705e+00,1.844281444795790703e+00,-2.303180524832411535e+00,-5.851152074329605268e-01,-1.638137897947182564e+00,1.406593416898494819e+00,4.499203714747538330e-01,-2.216938561453991596e+00,-1.388959474532131810e-01,-1.047122554366332892e-01,-2.084491188682816798e+00,1.506637372958433474e+00,-2.921341668643374856e+00,-1.438949238959458032e+00,-6.041188952243710109e-01,3.578738502408447264e+00,7.651495667014673874e-01,2.230538827915174771e+00,-2.137425214919362659e+00,1.036237366366271395e+00,-7.816749085265006780e-02,1.498719653940308261e+00,1.073526217755135459e+00,-5.740794830105890867e-01,7.335071475733298541e-02,-4.161605793945192810e-01,1.699892417037273118e+00,2.475444123668559371e+00,2.540177602051735484e+00,-5.569495699531171740e-01,-1.732357658915370857e+00,1.380648014665357692e+00,-4.123665021648732498e+00,-9.044025098075990643e-01,2.083455500999368049e+00,1.016709374630827556e+00,-9.695241642046986685e-01,-1.740695454324781233e+00,-9.378521689571558406e-01,-2.107386112894267249e+00,-1.043489326938576101e+00,1.032488830165344540e+00,2.292934384611800824e-01,2.529267435703447253e-01,-1.868350075781497754e-01,-2.827258302783706156e-01,-8.101762832367833678e-01,-8.617775648760621632e-01,-6.762596800590200408e-01,-1.282499805711059815e-01,-3.941355334848298808e-01,-9.004075639715245494e-01,-1.341527866771066169e-01,-5.237556860667348380e-01,-4.211701896356995212e-01,2.768408643142097336e-01,-5.958329989764233892e-01,1.816486919610705852e-01,-1.809507530323958002e-01,-4.347615247337022759e-01,7.225474582552398051e-01
-4.790869878002764759e-01,1.470015053474083233e+00,2.885760162268117490e+00,-1.600933144011540632e+00,3.245150533564457263e+00,3.080676739359384353e+00,-1.490278010617454019e+00,-1.489022092684140430e+00,1.597901878139799559e+00,8.869543741685189664e-01,1.540634385021284691e+00,-1.996504230310629235e-01,1.030745410850161470e+00,2.383138351858953730e+00,2.829143557871520165e-01,-7.736549992788529506e-01,2.867444477833359429e+00,-4.993834371188805576e-01,2.063639497548271251e+00,7.597042834342990769e-01,-1.193635496914814631e+00,-2.859595601756435013e-01,-1.567146730142168654e+00,1.360496608655179518e-01,-1.783076400889506141e+00,3.950707890261368593e+00,5.151093601258245336e+00,1.322734525999242461e+00,-1.089806066133365281e+00,-1.037952286669094670e+00,-4.524113755014445459e+00,1.653199167991330043e+00,1.669400677446053471e+00,-3.184523905248247133e-01,-1.292471807660602545e+00,-1.676257140035240845e+00,3.763048212121916092e-01,1.981797158527823788e+00,2.746400702081747136e-01,-3.436061034510955015e+00,6.387649113655390065e-02,1.532269300168634385e-01,-3.383099656259797694e+00,2.943233397605014456e+00,2.721765764530928444e-01,-2.965395667729503248e+00,-1.037586448222290514e+00,-2.934346252186530446e+00,1.359198372261056109e+00,4.799373744562735133e+00,2.384177543330480820e+00,-1.545807257627395792e+00,2.107808258432584125e+00,-1.853700254335024944e+00,1.439250866062446566e+00,-3.231194169184624432e+00,1.959740373395174373e+00,-9.215192016206317227e-01,-1.692161898155394972e+00,-1.672961919599072367e+00,2.034306097176336592e-01,1.740035625750350645e+00,1.967377166286203405e+00,2.267428983322457903e+00,7.246187207477304826e-01,-4.808659589255313560e-01,-1.278429589411455680e+00,-1.490307764488127074e+00,-7.109166401625737208e-01,-8.192685330141527000e-01,-7.600264673599427256e-01,-6.398237800628163718e-01,-2.045250626803110094e+00,-5.429344367824028295e-01,-1.142875343312613534e+00,-1.458231352351987198e+00,2.237244120689646232e-01,-1.094053393697179022e+00,1.346573460450573023e+00,-7.982093198080353336e-01,-6.527147439055391853e-01,-5.474725113398013487e-01,1.210622342985783750e-01
