-3.826150594355977042e-01,1.594988287673946570e-01,-3.494614791327547154e-01,-2.109340986405072171e-01,-1.518218782610983308e-01,-2.981333513299220042e-02,4.263949325355855663e-02,2.587526317469740489e-01,1.566013759297210373e-01,-1.033126293055628558e-01,3.045398372075819315e-01,4.165188916048507273e-01,4.188031927921159747e-02,-4.780167753519205115e-02,-7.142131708388006761e-02,-1.990910961794167544e-01,5.009722011409465381e-01,-2.462590502678009829e-01,3.328392313679272296e-02,-5.113366001917331038e-01,1.080431118577085681e-01,-1.829728942589494978e-01,-9.447785199413860635e-02,2.070552525400866928e-01,1.477679916469077370e-01,-9.836413545651995216e-02,1.224587396868580119e-01,-1.996237065742078876e-01,-2.522695632323642204e-02,-2.585640875771987035e-02,-3.158822898187847450e-01,5.556110227168709059e-02,2.986268267385372432e-02,-1.693803764215032204e-01,2.120557367509635915e-01,-5.807002935710409153e-01,-3.516489277850532447e-01,1.236511007465776052e-01,-4.724643188844600272e-02,2.554782481951070050e-01,-1.937445713278462475e-02,-1.155784755173340367e-01,7.337126316440381081e-03,1.622325136983135963e-01,-2.145714800393228316e-01,-5.000400414169162838e-02,-2.397898627436707564e-01,-2.505944048151815262e-01,-6.421909451037753624e-02,-8.977178874436134159e-02,-2.405824879173657782e-01,-1.288948644024500156e-01,-1.343110352173207400e-01,3.292877446249423690e-01,-9.929343015473830747e-02,-5.178127443066298241e-01,6.272104342495969653e-02,-4.240061698985246874e-01,-1.630712588893984405e-01,2.909777886355313301e-02,9.635563249289592902e-02,-6.375067588083560555e-01,1.865845990561553758e-01,-2.036531204494700098e-01,-2.546725633386123441e-02,-2.166887998534059237e-02,5.615626618054109231e-01,3.646800441513743662e-02,-2.255420325363136427e-02,-2.641997140688469997e-02,2.085866631130298410e-01,-1.719575972056857360e-01,8.201355598285019199e-02,2.739393491321868157e-01,-6.924956558088253555e-02,2.938151367601027908e-01,-1.334800583932948537e-01,-1.192586676376507226e-01,-3.264599565364770251e-01,-2.861345439731396434e-01,-6.747181821236382382e-03,4.506493954201001156e-02,6.343640883637394201e-02,-1.279851552231232592e-01,7.956468471262534425e-02,-1.835993376086163253e-01,3.003328863213470812e-01,-2.407784620020307631e-01,-1.110963756391493279e-01,4.129806896174583186e-01,-8.746822814383903300e-02,-4.794040209020909715e-02,-1.161310241668679633e-01,-7.058166776344904428e-03,2.115931015071369214e-01,-2.493119960238514843e-01,-1.172862730468941933e-01,7.707292677297841732e-02,-4.036016404262139298e-03,9.198038260089001772e-02
-8.380662183978983271e-02,-4.475005346046648930e-02,-5.206559196746289586e-02,3.511283664715973418e-01,2.692141487440093961e-01,1.774582332806242946e-01,1.660286666057654917e-02,1.306234007319979351e-01,-3.565395230034048568e-01,-9.199849293684403406e-01,1.754175650141544807e-01,-1.414950253069059971e-01,5.021018155622544027e-02,9.360857954083499910e-02,-4.498179991603639682e-01,-3.956103799353528627e-01,2.513131175706711812e-03,-7.776649340354265805e-01,1.877516413215543079e-01,-3.139152605789977124e-01,-8.920681618565702298e-01,-5.895952662303799441e-02,-1.456872272237640653e-01,-2.983571684673078095e-01,3.345257914563390389e-02,-2.520206703847620577e-01,8.751567621528980045e-02,2.392030701484639671e-02,8.087634700000506660e-02,-1.857890979694662437e-01,-1.579081635973817177e-01,1.590424441889291829e-01,4.989895723239198277e-01,-2.554086283434325311e-01,2.574343609382140352e-01,1.549245112976285477e-01,-1.637967712354215233e-01,-7.167881266913789240e-01,-7.897265617453458689e-03,-3.401757514607001709e-01,1.621529555565541236e-01,-1.223211773940507396e-01,2.816876678097178233e-01,7.998152394152291400e-02,1.020565984869889198e-01,-2.111096661182591122e-02,1.200597563984471261e-01,-1.583585259804289325e-01,2.492549919177290407e-01,1.012849965614535663e-01,1.198829711278828064e-01,-2.449320188234641871e-01,4.123334499470845960e-01,-2.912127210766520813e-01,-1.978256222270463327e-01,2.560998055549304833e-02,4.217529301180806267e-01,-4.461728051356719099e-02,4.258545472658945008e-02,1.146774147819034362e-01,-2.338767259916257057e-01,-5.488456839510975627e-01,2.271897819726499679e-02,-2.257607639755982165e-01,-1.892595934896091348e-01,-5.825372474811151696e-02,-5.844633274942938606e-01,3.023126718418997494e-01,3.280480286145052160e-01,-2.144981789344687917e-01,3.200236719785994055e-02,-1.401799924131937047e-01,-3.658913620165826081e-02,2.001883421641491023e-01,8.519808186267001371e-02,-4.837044770248088432e-01,7.143148378157612721e-02,-1.130751200993687366e-01,-9.341445764889037828e-03,-5.933437985505949364e-01,-2.799263430456222154e-02,9.702695516798205688e-02,1.773055872035640967e-01,4.528248891832828971e-01,1.469890040587346070e-01,-3.160181938643758515e-01,-1.516960133175910552e-01,2.282375811267989552e-01,2.854682637630784336e-01,-4.811612988961785908e-01,-7.493315372945473507e-02,7.458966801569934246e-02,6.454477472133381133e-02,4.642711150757055094e-01,1.073073482645184318e-01,-3.424570172205930185e-01,9.667573682737207533e-03,1.372331843652717931e-01,-3.111522379101724356e-01,-5.496979506466749543e-03
1.214267822694480026e-01,-5.399244144161657877e-02,-3.482258513809796119e-01,8.249377137756340461e-02,-4.778257172167151012e-02,1.774856914521987794e-01,3.590852423951605976e-01,-6.932971586216080118e-01,-1.202787148541781814e-01,2.308667368834037281e-01,5.075845037307154251e-02,3.521074527321976233e-01,2.432421739613716827e-01,-9.561100431979112357e-02,-7.413429486393150469e-01,3.589562755270448435e-01,-1.691465867092654674e-01,7.673182723391237525e-01,1.791924125453287775e-01,8.550308866939369812e-02,6.827117644072754343e-01,-2.651899646549800149e-01,-6.472925784685731876e-02,9.145917603060977896e-01,6.294249875496618074e-01,-1.862627331314403167e-01,3.427129125855135072e-01,-3.569259586934556694e-01,8.945464241769371938e-01,7.674094209395486421e-02,1.485128255174270606e-01,1.946059879894525557e-01,-2.810331741003924133e-01,1.552032985817399235e-01,-3.617222699237247069e-02,9.177324579584340558e-01,-6.535908112244690482e-01,2.389044980838846144e-01,-5.819647909024399102e-01,4.023201987465297447e-01,-4.017479504010640912e-01,1.559088283891642279e-01,-2.790724265908772206e-01,-9.130423718834096425e-01,-2.361881315072587584e-01,3.740840416027820248e-01,-9.686226942911532745e-02,7.584381860688636789e-02,1.788628396919249852e-01,5.804545252445003634e-01,6.027700003535629847e-01,1.166464076160699248e-01,-1.376879019073703747e-01,5.268721364210203761e-01,1.031302748113529892e-02,-3.326860068420079419e-01,-9.054931740978063026e-02,-1.915306667955061493e-01,2.965740111759639919e-01,-3.498514559396286305e-01,1.625757464436807520e-01,6.036124849192312514e-01,2.375780331242569321e-01,-1.129521872060037513e+00,-5.379458694192991164e-01,-2.974729958080767900e-01,6.125390440823362814e-01,-1.395886143474868446e-01,4.968111456709692342e-01,2.254418083520687011e-01,-1.050880562723095768e-01,8.226102437740951956e-01,-1.619770350928542713e-01,-1.805847321089459057e-01,-1.798660194980808424e-01,-1.603721762835763898e-01,-4.568746965491878725e-02,-2.224038347638449264e-01,2.832603397945777091e-01,6.680261283099702130e-01,-5.777555685055296708e-01,5.011320526836239575e-02,3.878988870505248321e-01,-5.424278655919774206e-01,-4.047491292736768997e-01,5.138266020610109397e-01,-2.245125238330216710e-01,-1.569066924875866798e-01,-1.096427973657161659e-01,-2.984636061099636972e-01,4.520634424780569649e-01,-4.244073747413844022e-01,-5.008696142455942857e-01,3.940481824005369060e-01,-1.455178827055718938e-01,-3.804179161937072950e-01,4.940380569063419491e-01,-8.200605528951690525e-04,9.436840432781316013e-01,1.715012089016836327e-01
3.877484959874628601e-01,-6.430177932684032205e-02,6.065752113991502298e-02,-3.770556444150338082e-01,2.877260513359506944e-01,-3.604839350324904879e-01,-2.041461444267658742e-01,2.574446597261975112e-01,-8.914251130746728147e-02,-1.318400200029010150e-01,-2.207427706950785759e-02,-4.232849132064567255e-02,-2.444878558534787083e-01,-4.095860236696707846e-02,-3.556029768202553787e-01,-2.053565187387838276e-01,-3.347995028161732806e-02,-1.999625539177540476e-02,-6.636844659572960214e-01,-1.198564263773718858e-01,-1.992416726278223582e-01,-2.298248169518625483e-02,-1.835021089598643518e-01,-2.514821659394390896e-02,1.138598465482034139e-01,-2.045152855652025981e-01,2.094201573400569505e-01,1.506834649568148006e-02,-1.014592748071291434e-01,-3.152336213052226443e-01,1.989194063485260067e-01,-2.044916501149192656e-01,2.837482137726363152e-01,1.045027144188158397e-01,1.159426888834949460e-01,7.073867957508713777e-01,3.328604045319089599e-01,4.158025584339153369e-01,1.024987702761478853e-01,-1.356251428937719494e-01,2.519299834364618351e-01,3.463854400663203825e-01,-9.991152327993640947e-02,-5.189274396495386493e-02,-2.610569031784276683e-01,-1.368269761871532264e-01,-2.071422525860420680e-02,-5.110166163467427802e-02,7.687688902856595896e-02,2.694814748134422358e-02,1.854266616298531622e-01,1.584701260478860174e-01,7.669066101490931708e-02,8.710910639828679802e-02,-1.658284466972812510e-01,3.493973899590387400e-01,-2.094296505662724198e-03,5.130747143793751297e-01,-4.726969669698181942e-02,-1.523270567763167493e-01,-2.043574093598716709e-02,3.232693715626060449e-01,3.321627086115544122e-03,1.848288889783561151e-01,2.739850954299606900e-01,-1.727896013809065712e-01,6.236667635569372731e-02,-1.629974132020544919e-01,1.245225992748693125e-02,-1.921548874574093846e-01,6.371990395082227643e-02,-4.150505021871551091e-03,-3.055652436551317130e-01,-1.333728666733871859e-01,2.573056131954310974e-02,-3.423767811918487780e-01,1.043360119034230371e-01,-4.624008734939159537e-01,-3.194067886624761266e-01,-1.635748656009193835e-01,2.213248931623401083e-01,2.888209829074691801e-02,-5.129688997524378680e-01,-2.229149029491415690e-01,-5.546523640752058781e-02,-2.343913771037710661e-02,-1.393703327438057249e-01,5.508306944658643289e-02,1.439939730300949516e-01,2.659164221904836839e-02,2.226249155451906769e-01,-9.724588683902447850e-02,3.772663515534550871e-02,6.198006146081684598e-02,1.930744505699882874e-01,4.190243503531801972e-01,-3.383219502420941466e-02,8.934169965720023532e-03,-6.100161733074846437e-02,4.898991250810995346e-02
2.300059592173682166e-01,9.781566372204711368e-02,-2.099188621268148827e-02,4.062513596812716288e-01,1.029736019790591095e-01,1.586408853514571504e-01,1.903980325558446152e-01,2.135806620739180706e-01,1.970928611178012213e-01,-1.279165042951120046e-01,-4.300600215189528952e-01,4.102979888905077671e-02,-7.154861813095539369e-02,3.415931909233930752e-01,-4.995990552451282096e-01,-2.395245751237407572e-01,2.900777654139824469e-01,-6.390361961499484433e-01,-2.009403949439700632e-01,-1.856065016151905167e-01,-9.865561984747271695e-02,6.368266498749108884e-01,-1.836420735563787099e-01,-2.891897391415554353e-01,-6.902783957478089705e-02,-2.283857056102472638e-01,4.387944710726477404e-01,-2.105440099425419931e-01,7.831853595816340441e-02,2.092491278360988083e-01,6.065049643151046443e-02,-3.002120356994804427e-03,3.074597760243454880e-01,-3.780393732386596040e-01,2.924302347547538816e-01,5.196856585900791470e-02,5.390073999897208035e-01,-3.835340265016392025e-01,3.041291585688429278e-01,-1.873374727915214089e-01,1.038260840836734283e-01,8.672908157928251038e-02,9.333689333184468084e-02,-3.114560671569310824e-01,-6.950566239261139756e-02,1.322567281616349177e-01,-1.089941237969375004e-01,2.950918248906502783e-01,-1.486801950865138666e-01,5.731970486914685914e-01,2.160499186557633677e-01,5.014587462696430409e-01,-4.896969643099329250e-01,-8.776469695163245932e-01,2.015981044235771458e-01,5.662393924871358397e-01,-1.700293831393822896e-01,1.496854125463751573e-01,-3.728719672905194127e-01,1.630575813051711731e-01,-1.414786519859685676e-01,-1.423124004415825816e-01,-3.265419012295189827e-01,4.771810125672957814e-01,4.349061464021865275e-02,6.441076586757661648e-02,-4.042732179802179804e-01,2.494463232411049114e-01,9.211487432808657116e-02,5.721146434001138648e-01,-3.950179584925979648e-01,1.632447575474277324e-01,4.120364926632404945e-01,-3.638800115666657176e-01,5.477975923985621831e-01,-6.174135674493587134e-01,-1.649876751154731314e-01,-9.261458216571325300e-03,-5.364379004804399609e-02,1.804160551848146832e-01,2.046023107020563669e-01,1.652929335166668789e-01,-2.485760341185636324e-01,-6.340155335381171264e-01,-5.667543558907898182e-01,-7.719257256680432319e-03,1.257683601188256672e-01,5.663705696423488867e-01,8.636585198918285133e-01,1.757088535074184943e-01,-6.832462091959767836e-02,1.379053817158528150e-01,7.943392361186135675e-02,2.685776277826932845e-01,-1.520879417258215183e-01,-4.289432012201119249e-01,1.228187696128892892e-01,2.978700628220080082e-01,-1.367584509924387182e-01,-3.125177833414695405e-02
-6.242064166451407464e-02,3.157294415982240254e-01,1.187790400221387377e-01,4.971125810822829005e-01,-3.113259839993728906e-01,-1.325955368955308022e-01,2.467721331487515712e-01,-3.207378317108027788e-01,-8.235086392008265227e-03,-2.845014566462576444e-01,-4.476272124488179377e-02,-1.657397736794433141e-02,1.393426072499098778e-01,-1.612415266010331916e-01,4.282358358186663660e-01,-4.729702094616965169e-02,4.476471334322655315e-01,1.037665857525289920e-01,2.063001946635536765e-01,2.107130126858621777e-01,3.102071724811531483e-01,-2.443195291665964664e-01,6.374123272356103931e-02,5.261873775883436632e-01,5.021157751614340192e-01,-1.895011651586741008e-01,-5.136723388752145736e-01,9.351428598079018772e-02,-3.239829187469150384e-01,-6.597790036159788263e-02,-1.658530394304773281e-01,-4.183317477082926922e-02,-4.799200877716700009e-02,-1.421494037969200375e-01,3.709538693935338638e-01,-1.987037153683687274e-01,3.800325252766330320e-02,4.047091644871944616e-01,-1.439804594119183379e-01,3.830207554456819263e-01,-2.216036516701904158e-01,-1.542095270855186051e-01,5.446106363927781524e-02,7.676696467981817575e-03,6.635688829090949370e-02,-2.671728506451960805e-01,-1.046317677006309982e-01,1.050041479440305681e-01,-2.230554735454053916e-01,4.098532154327120813e-01,-2.964179936159735615e-02,-5.580051107755338441e-03,2.945067617798030266e-02,1.337683322337858693e-01,3.535644501870321976e-01,1.197608996311282509e-01,5.140502246995521940e-01,1.163787685824524964e-01,-5.619585947967551537e-02,4.599100877483738303e-01,2.210115757940470452e-02,-1.691330760361504648e-01,5.247343227555013867e-02,-2.440157181643221318e-01,3.458238613483503865e-02,6.376196311461885813e-01,3.381846621231855976e-01,2.271689232700938865e-01,1.282397327320977110e-01,5.573641901396961945e-02,-5.915378426051325356e-01,1.740064423203562249e-01,-3.286300366980938192e-01,-5.128456028039611869e-01,2.670546176500193103e-01,5.066540585070826441e-02,1.108874375455050701e-02,3.862455427269112507e-01,-3.950752081545914202e-02,-5.707780832666539683e-02,-4.114804732265583409e-01,6.252733282047634455e-02,4.011915626450254235e-01,-2.159353631642092486e-01,1.275578790127959716e-01,-1.594832147406685108e-01,8.201891715351136702e-02,-4.742798746851146219e-01,-1.776612731662079447e-01,2.016344807136846023e-02,-6.355271497557492613e-03,1.854787483078643162e-01,7.917393847050785416e-02,-3.252984413803891584e-02,-3.244473077663305172e-01,-7.508980490010787323e-02,-7.541247603645820363e-02,1.600428894428262139e-01,1.223224117447529180e-01,-3.876803340338682013e-01
2.671175195664355351e-01,-1.899906937519068584e-01,-3.445961289466792921e-01,-1.494514577260181443e-01,-3.902986005243302969e-01,1.099520974135526942e-02,2.220723911607608569e-01,5.027956671777907838e-01,9.904801100702449457e-01,3.200266445352040745e-01,9.902536974517485435e-02,-8.573290708473356725e-01,-1.770048523015876063e-01,5.107159188490532908e-02,4.336819386860543135e-01,-1.817475216596881882e-01,2.026268430796295261e-01,-9.314078878968552744e-02,3.885923623421857487e-01,3.426553965819368885e-01,-3.234157246093683491e-01,3.395392951042566776e-01,-5.233944134742363197e-01,-6.974948499474387109e-01,3.490073773639630339e-01,3.642250515165487701e-02,-3.703066847128915762e-01,2.372696295895080909e-01,-2.780312728379286807e-02,4.672203210099624970e-02,-1.223199544157708984e-01,-2.027877374971828739e-01,4.978866059019033778e-03,1.220908070320119165e-01,4.491743329656882611e-01,-4.920309520459988789e-02,-2.266022169809531889e-02,-4.953811409217821482e-01,3.697883681748804358e-02,5.864200273854375256e-02,6.692869681368960322e-01,-1.115102001320472658e+00,-1.540184809023821717e-02,-2.995815069056700919e-01,1.040875064589926041e-01,-1.056962981638430166e-01,1.112111046513974549e-01,-2.294313607610652672e-01,-1.936199217899181590e-01,-2.651083238669765252e-01,2.979837933781611103e-01,1.263322434665644922e-01,-3.980613614712327775e-01,-5.993737006204618023e-01,1.494121853293572111e-01,4.106119312508738628e-01,3.355708510899595987e-01,1.532664923661752054e-01,-2.674792484086125355e-01,2.591035262259855920e-01,5.999575924100487151e-03,-2.441201524638435261e-02,-1.292893225430761378e-02,1.398246594835770573e-01,-5.307270056807549263e-01,-1.700828538147280689e-01,-1.422524619385350519e-01,2.216522080742195089e-01,-3.074574037080407551e-02,-4.215791620878143187e-01,5.467242751482812718e-02,-2.107790419634234802e-01,-2.144622972353108642e-02,6.758994956950991062e-01,-4.817824064025684749e-01,1.256808604969744669e-01,6.498111269477220564e-02,2.670537690795565799e-01,-5.362674622929954893e-01,4.407121022938634974e-02,-1.634560777618151994e-01,1.300047052940871695e-01,-4.331087483058757570e-01,-2.332137069875686863e-01,-7.077548158149226110e-01,1.944264771509235379e-01,-7.781101613879237711e-02,4.720031742083632409e-01,1.653912785911491878e-01,7.720594366973250189e-01,4.298816586206269941e-01,-6.271377991312979683e-01,1.323300708156749106e-01,-7.748349142090439345e-01,-1.182622066525195859e+00,-6.090085836780178424e-03,-2.788950766105531276e-01,-3.417515927829229971e-01,-1.123636863839753003e-01,9.834754040652432527e-02
4.179108370688459639e-01,-4.219568221400091246e-02,6.689331997761577275e-02,3.214464208492520680e-02,1.367676803223914772e-01,2.255296270129195368e-01,-1.314947544006941360e-01,3.471494176843657464e-01,1.162333984415660770e-01,4.201986311854324918e-01,3.892626308521866113e-02,-7.605596693258384611e-02,3.013670703278637508e-01,-1.360549653423474142e-02,-5.867762634955800971e-01,-3.759435313115618710e-02,-4.054765406038838074e-03,-8.281012756131182762e-02,-5.571903674240832882e-02,-2.587426562384318451e-01,-2.554377639238638031e-01,-1.016149714833146367e-01,1.658190700218588887e-01,-8.162614916415331101e-02,7.110365520074303225e-01,3.710665437986667148e-01,7.296731226248584848e-03,-1.152542461770759280e-02,2.329908769496146781e-01,4.293264786158465518e-01,1.485233405420078590e-01,-2.248307579285399246e-02,-1.155809229304600450e-01,1.084451768006446971e-02,5.342654218864523186e-02,-3.311983054120953840e-01,2.917144400939181703e-01,8.259083591089880216e-02,-1.824857296140842966e-02,-3.663880674644148794e-01,3.400380769208726228e-01,1.762520303549052966e-02,-2.059206666572371280e-01,2.489941167360468499e-01,1.817928233299525576e-01,7.345436902682588032e-02,1.991154819012316834e-02,-1.752342862259805567e-01,-7.701148708616877003e-02,-2.657062014010801443e-01,-2.445967532178671688e-01,-3.115421903344929855e-01,7.263138817144067227e-02,-3.989381531677277937e-01,-1.410615882177325593e-02,5.474784460025524657e-01,3.423192088984405301e-01,-1.100454306455970477e-01,-8.171875792545514605e-02,-1.511200061487387447e-01,-1.806224578334894859e-01,-3.488535213374914234e-01,2.840892095688266061e-02,-1.376988866253176791e-01,2.019701892376157548e-01,4.204463062946489638e-01,3.833781626869897652e-02,2.412053170709079486e-01,2.982368680585976151e-01,4.197974841235355692e-01,8.250523316268969232e-02,3.766812775163291827e-02,-7.356824522923827159e-03,2.307892554346765712e-01,2.267038857468642865e-01,1.507657011102563616e-01,-2.013310242978244291e-01,-3.174302518844143162e-01,-9.351758321625197601e-02,-3.894914890387826678e-01,1.713435594985900368e-01,6.252916023788654062e-03,7.168416288626943134e-01,-3.320738206663984005e-01,1.094736230875844284e-02,-2.335069349666340777e-01,-1.102550095428346810e-01,-1.498331219917158341e-01,-2.170394678156830834e-02,-7.422087623490400410e-02,-2.391735585113314300e-01,-1.483491398044788079e-01,1.247471598262567538e-01,-2.134835163994464879e-01,2.049605516510096259e-01,-1.052684915831400975e-01,-2.141056229517979692e-01,-1.139624237988548644e-01,-6.211741488399269602e-03,3.234628281049629073e-01
6.279966765128361939e-01,2.280719680198760313e-01,-1.122892027656473626e-02,7.876124035714632265e-02,4.848665114274192667e-01,-1.031987259346133466e-02,-1.254396688437495744e-01,-4.553173585849757538e-02,2.033611384949766399e-01,3.702297347457952914e-01,-1.423927004770229043e-01,-1.981169291085299600e-01,-1.939891342373445404e-02,1.120357220459368836e-01,1.364388606267370740e-01,-1.508024356487223938e-01,-4.326373848290782087e-02,1.301346055362812004e-01,-2.071603886997124278e-01,2.555823011775331111e-01,2.094318905763144223e-01,-3.841777267755168146e-01,4.886886814442948368e-01,1.292308020440348371e-01,-1.201940313496207557e-01,1.291431716438244115e-01,2.590286628338432928e-01,-2.103784856391376357e-01,1.328946416553547782e-01,6.468406379743735224e-02,-2.542622081676818580e-01,2.397775885336165536e-01,-2.449283164510795974e-01,-1.500315586944239443e-01,-1.424888102497077480e-01,5.470649253186352784e-02,-5.047465698314215210e-01,3.209299963845027581e-01,-1.056861061897573784e-01,2.283862297423080306e-03,-7.599667559333637135e-01,2.032892530989287572e-01,1.007313811134638165e-01,-2.718477697177482666e-01,8.458140065789802042e-01,-2.033258566633617745e-02,-1.176507927803732423e-01,-9.271260034310245535e-02,-1.970301631501904238e-01,1.828472846928071438e-01,-3.638840950713608663e-02,-1.882157802185274453e-01,3.036835757579054995e-01,1.678763659596900770e-01,1.496588611965545268e-01,1.452519554984638417e-01,1.752422252781342671e-01,2.498451156462593581e-01,-2.172746172382662710e-01,1.291536671254051305e-01,-1.397005595108433140e-01,-1.901375508023027752e-02,-2.031154958837295965e-01,-8.853285616840846084e-02,-1.910600931145256531e-01,4.464989500101405190e-02,-1.710481588682748466e-01,-2.442859993534630403e-01,-2.846807768522873205e-01,-5.089935138673546897e-03,-1.436290080979422956e-01,2.446522754895006768e-03,-1.117846651271290209e-01,-2.041232388067272877e-02,-1.763021221934973071e-01,-4.974918418346001986e-02,-2.860186515336921032e-01,-1.470689048770954521e-01,1.365497098254389308e-01,1.744590013629618019e-01,-6.144398824565867612e-01,-9.171818788887069196e-02,1.230016922931071177e-01,-3.568559786430852698e-01,6.514942446949291421e-02,3.709323226911247495e-01,-5.843108663412901332e-02,-2.693374106581579164e-01,5.160590265120250653e-01,-5.256374567655049818e-02,2.464420844226455631e-01,-4.833512297233283905e-01,1.649760495835981000e-01,1.973697441485581378e-02,5.812201065547321077e-01,1.456428747360573872e-01,-4.882836865076083110e-02,7.508558356134620304e-02,1.252901413085011073e-01,-8.479837584194578337e-01
-5.652435049978800086e-01,-3.706711481963747244e-03,1.155675252710455930e-01,3.139538246452885928e-02,-1.062055956644486349e-01,-1.469889571603671952e-01,4.721014227380569417e-01,-2.449012256194086079e-01,-6.700157880586851689e-02,-3.343387022590367796e-01,6.750449253221184331e-02,9.108821750372693427e-02,1.470329957127473539e-02,1.087869601081565135e-01,-1.717099144235387231e-01,-3.837956985889569295e-02,-8.060581884567329103e-02,-1.537383227449556355e-01,-1.629152422058696183e-03,-5.564009478576536355e-02,4.073422364322829697e-02,-1.803631624060890171e-01,1.461799659024721476e-01,-1.141620551289547758e-01,-5.795048977411337843e-01,-1.934087103160185561e-01,7.642337319920754213e-02,-5.475968228603055321e-01,-1.361480257739925703e-01,7.495700287292154929e-02,-3.146628864631943572e-03,1.071970034372509428e-01,-1.888528569215296715e-01,-1.620786450751882934e-01,-4.696381547614270069e-02,4.466037664630730375e-01,3.635663917535389422e-01,1.678547910035435298e-01,-1.540190505181017189e-01,1.835531833328661599e-01,-4.536200081000927309e-01,3.807720633853379361e-02,-2.191827565894604035e-01,-6.699925297661499246e-02,2.085654196491607826e-01,8.680455201331653547e-02,-1.118322758708051035e-01,4.759010039137543530e-02,8.111724323415446525e-02,-1.158068428141732220e-01,2.581625889577108257e-01,-2.236577500798293539e-01,2.144931571932223724e-01,-2.388704808474499675e-01,-4.435042806527643711e-01,-1.370041727511877305e-01,-3.386411688233588180e-01,-7.248765236564938541e-02,1.780114594466475006e-02,-1.145369597079680252e-01,-1.511494548070147215e-01,1.061376539850055339e-01,6.248323704192610545e-02,6.725897633156099342e-01,-1.359726422878049235e-01,1.478075733618487431e-01,4.396264770023619040e-01,-1.092599371002972858e-01,1.994293391333652188e-01,3.539423166767213247e-01,-3.113335786648587233e-01,-1.925559584710771766e-01,1.409987944507606061e-01,-3.068718826126661248e-01,6.080019394653265324e-02,1.438019001367970284e-01,-9.193531687082838466e-02,4.870448724082771658e-02,-1.707788779733514783e-01,-5.379289498912284001e-02,2.181197431722996793e-01,3.985902338881799900e-02,4.112650312826555687e-01,-4.933641686335837884e-02,2.614577625799233696e-01,1.142858262470853800e-02,1.473929485012748508e-01,1.239034306461969243e-01,-1.271903724227969879e-01,1.723665598889571327e-01,1.824302627266486190e-02,-4.264632032596311212e-02,2.148170334886963240e-01,-1.487175611581217083e-01,5.464650039969949809e-03,-2.704643141409061591e-01,1.014129132405274317e-02,3.574525576100751056e-02,5.686345297074541644e-02,-3.397447852416369818e-01
